model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
894,1.2856281558196725,1.3169497241547654,1.6528397550362919,1.7343565759513124,1.0022646775577557,1.0400683863636364,0.03567186320036575,0.04837979621645305,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 100}
895,1.2856281558196725,1.3169497241547654,1.6528397550362919,1.7343565759513124,1.0022646775577557,1.0400683863636364,0.03567186320036575,0.04837979621645305,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 200}
896,0.824510334083139,0.6244248942133039,0.6798172910098894,0.38990644851329587,0.6210736808580858,0.48792259016528927,0.6033693286925162,0.7860631088579805,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 10}
897,0.7641829346933598,0.6096695739002744,0.583975557676556,0.37169698933974216,0.5768080438943894,0.4771431868595041,0.659286957640733,0.7960544160031219,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 50}
898,0.7554449985242923,0.607880524024666,0.5706971457953679,0.3695187314885025,0.5724428300330033,0.4736228204132231,0.667034076591634,0.797249599397951,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 100}
899,0.770393856615056,0.6085221192942132,0.5935066943102195,0.37029916967032067,0.5864308590759076,0.4769648956198347,0.6537261383274768,0.7968213825295629,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 200}
900,0.9687027921869265,0.9705926846120296,0.9383850995907476,0.9420501594223868,0.754220214191419,0.7611113075206611,0.45251126013179943,0.48310861958007134,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 10}
901,0.970026483215073,0.9950423168463484,0.9409513781386024,0.9901092123149488,0.7585809765676568,0.7826515845454546,0.45101399785757046,0.45673920608032514,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 50}
902,0.962835176693569,0.9879021041359671,0.9270515774785362,0.9759505673562713,0.7574772636963697,0.7765042101652893,0.4591236581144498,0.46450788109658303,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 100}
903,0.9677744124805809,0.9834239508935003,0.9365873134521336,0.9671226671909818,0.7597726663366337,0.7704859104958678,0.453560155375353,0.46935164175731436,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 200}
904,1.1097060821224953,1.1187258057039744,1.2314475886996583,1.2515474283480066,0.8788953349834985,0.8888082233884298,0.2815277130413232,0.31329126009971175,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 10}
905,1.102558486622107,1.1138670329198601,1.2156352164224307,1.2406997670256925,0.8698494478547855,0.8850131263636364,0.29075323865565983,0.31924323896106743,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 50}
906,1.1390086735124636,1.1529778792331182,1.297340758336622,1.3293579900008992,0.8873124676567656,0.9201982539669421,0.2430831891180465,0.2705975582604444,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 100}
907,1.138142135839336,1.1431172318285552,1.2953675213729257,1.3067170057033786,0.8856267052805281,0.9121492190909091,0.24423444889315016,0.2830203889457945,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 200}
908,1.2856281558196725,1.3169497241547654,1.6528397550362919,1.7343565759513124,1.0022646775577557,1.0400683863636364,0.03567186320036575,0.04837979621645305,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 10}
909,1.2098300813185936,1.2479492481803725,1.463688825663355,1.557377326033957,0.9582034537953795,0.9822564909917356,0.14602954472413732,0.14548614228570622,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 50}
910,1.2662654883749669,1.305611895271822,1.6034282870494931,1.7046224210752792,0.9857049943894391,1.0314888131404958,0.06450034987915942,0.06469456269228091,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 100}
911,1.2856281558196725,1.3169497241547654,1.6528397550362919,1.7343565759513124,1.0022646775577557,1.0400683863636364,0.03567186320036575,0.04837979621645305,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 200}
912,0.8070826254338623,0.4839466071747383,0.6513823642772161,0.23420431859594049,0.6100366749174917,0.37201495462809914,0.6199593216622528,0.8714949598717858,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 10}
913,0.7654612672996342,0.45839072825807164,0.585930951735962,0.21012205975296527,0.5772867475247525,0.35790115776859505,0.6581461080790798,0.8847086002416444,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 50}
914,0.7801142655069917,0.4572768974155485,0.6085782672475131,0.20910216090999006,0.5866370168316832,0.3604599028925619,0.6449328225780375,0.8852682062409231,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 100}
915,0.7737620287585216,0.4557531290391744,0.5987076771485033,0.20771091462899835,0.5816066775577557,0.359532051322314,0.6506916916579273,0.8860315660296703,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 200}
916,1.0470233324366058,1.043030956847901,1.0962578586666551,1.0879135769430481,0.8124206755775578,0.8180633718181818,0.36040242553534174,0.40307514951383694,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 10}
917,0.9659282755899358,0.9814167065953026,0.9330174335841469,0.9631787519843702,0.7536986293729373,0.7756453514876033,0.4556429559561138,0.47151561971009615,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 50}
918,0.9474072863649584,0.9715946296584108,0.8975805662574142,0.9439961243810644,0.7401849607260726,0.7685671129752066,0.4763181412782709,0.48204089244932447,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 100}
919,0.9597773294014565,0.9822312641541658,0.9211725220329919,0.9647782562818907,0.7497006379537954,0.772874502892562,0.4625537175419706,0.4706379912992694,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 200}
920,1.1390022238465476,1.1458740800612741,1.297326065927381,1.313027407356271,0.8882462155115511,0.916432715123967,0.24309176121560483,0.27955794887427254,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 10}
921,1.1407226135695299,1.1584301887607662,1.3012480811088991,1.3419605022323042,0.8939131277227723,0.9243304853719009,0.24080351180668969,0.26368271420580935,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 50}
922,1.1403856176822338,1.1466095093909228,1.30047935701649,1.3147133670256927,0.89139950660066,0.9172591614049587,0.24125201400993534,0.2786328834601399,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 100}
923,1.146254409892502,1.15656384812698,1.3138991721980082,1.3376399347942878,0.8972134577557755,0.9235040390909091,0.2334223951187171,0.2660533566231972,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 200}
924,1.2856281558196725,1.3169497241547654,1.6528397550362919,1.7343565759513124,1.0022646775577557,1.0400683863636364,0.03567186320036575,0.04837979621645305,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 10}
925,1.2098300813185936,1.2479492481803725,1.463688825663355,1.557377326033957,0.9582034537953795,0.9822564909917356,0.14602954472413732,0.14548614228570622,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 50}
926,1.2856281558196725,1.3169497241547654,1.6528397550362919,1.7343565759513124,1.0022646775577557,1.0400683863636364,0.03567186320036575,0.04837979621645305,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 100}
927,1.2856281558196725,1.3169497241547654,1.6528397550362919,1.7343565759513124,1.0022646775577557,1.0400683863636364,0.03567186320036575,0.04837979621645305,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 200}
928,0.7973492718419696,0.5294649771864187,0.6357658613069191,0.28033316206701486,0.587760792409241,0.41134555049586774,0.6290705698439264,0.846184628632568,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 10}
929,0.7961311586057657,0.49947060197003,0.6338248217029587,0.24947088223230415,0.5954109468646864,0.392787402892562,0.6302030444828247,0.8631183834513676,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 50}
930,0.7661845174448944,0.5076059020727408,0.5870387147722657,0.25766375181908097,0.5811815587458745,0.3941259966115702,0.6574997979564203,0.8586230562886334,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 100}
931,0.7738890514454789,0.49898843748598104,0.5989042639471831,0.2489894607447008,0.5806413699669967,0.39365034272727273,0.650576995613914,0.8633825335232106,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 200}
932,1.058338083785492,1.026748285158188,1.1200794995907475,1.0542120410752795,0.8085817369636964,0.8087997752892562,0.3465039949477161,0.4215667693312398,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 10}
933,1.0111673422239202,1.0243623320662816,1.0224593939801865,1.0493181873562711,0.781313695379538,0.8031932177685952,0.40345919237128536,0.42425196690707,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 50}
934,0.977390649519917,0.9868711756220396,0.9552924817689653,0.9739147172736267,0.7598438458745875,0.7779365319834711,0.442646865047884,0.4656249270935727,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 100}
935,0.938293209564846,0.9705246251473623,0.8803941471154999,0.941918048017428,0.7409756135313532,0.7654177005785124,0.48634533689652715,0.4831811074893354,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 200}
936,1.1496768189537407,1.149126067176862,1.3217567880395924,1.320490718265362,0.9008846287128713,0.9135387772727273,0.22883797002783113,0.2754629216193879,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 10}
937,1.142226576934758,1.1462443460754737,1.3046815530560942,1.3138761009099902,0.8854796663366338,0.906776653305785,0.23880029667618263,0.2790922811195913,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 50}
938,1.146145990528235,1.145166956069562,1.3136506316039487,1.3114073572736265,0.8953806564356437,0.9129756653719008,0.2335674029376894,0.28044685050566864,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 100}
939,1.146254409892502,1.1584301887607662,1.3138991721980082,1.3419605022323042,0.8972134577557755,0.9243304853719009,0.2334223951187171,0.26368271420580935,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 200}
940,1.2856281558196725,1.3169497241547654,1.6528397550362919,1.7343565759513124,1.0022646775577557,1.0400683863636364,0.03567186320036575,0.04837979621645305,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 10}
941,1.2856281558196725,1.3169497241547654,1.6528397550362919,1.7343565759513124,1.0022646775577557,1.0400683863636364,0.03567186320036575,0.04837979621645305,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 50}
942,1.2856281558196725,1.3169497241547654,1.6528397550362919,1.7343565759513124,1.0022646775577557,1.0400683863636364,0.03567186320036575,0.04837979621645305,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 100}
943,1.2856281558196725,1.3169497241547654,1.6528397550362919,1.7343565759513124,1.0022646775577557,1.0400683863636364,0.03567186320036575,0.04837979621645305,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 200}
944,0.7906726429462567,0.6272376303100223,0.6251632283036188,0.39342704487693225,0.605243388448845,0.4857782924793389,0.6352565399587476,0.7841314007678113,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 10}
945,0.7587843490542128,0.609172543580338,0.5757536883696254,0.37109118785213885,0.5769656452145214,0.479368629338843,0.6640839017398834,0.7963868118570536,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 50}
946,0.7616173228435877,0.612920134943437,0.5800609464554338,0.375671091819081,0.5798084280528053,0.48267544057851236,0.6615708873040033,0.7938738746636509,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 100}
947,0.7878839730799784,0.6029413256962108,0.620761155036292,0.36353824223230413,0.5962884399339934,0.4744455597520661,0.6378248730950979,0.8005310205795135,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 200}
948,1.0397677437663115,1.0250860460964852,1.081116960976886,1.0508014019017256,0.7894613732673267,0.7958564300000001,0.3692361879216586,0.42343814525841295,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 10}
949,0.990874579482194,1.004000879087021,0.9818324322640148,1.0080177652075109,0.7676513825082508,0.7825296324793388,0.4271624716372936,0.4469130025248421,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 50}
950,0.9556204111559203,0.9852539790450175,0.9132103702178102,0.9707254032240398,0.7508766036303631,0.7732237761157025,0.46719913280467484,0.4673748646369137,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 100}
951,0.9668913324493426,0.9804061152539519,0.9348788487656651,0.9611961508273452,0.7594585330033004,0.7738991172727273,0.45455693716431356,0.4726034486740073,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 200}
952,1.1195328339345005,1.1346244350062693,1.2533537662574141,1.287372608513296,0.8988716359735974,0.9125756010743801,0.26874683496508844,0.2936344226752766,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 10}
953,1.1062742717234348,1.1474215221552329,1.223842764277216,1.3165761495050314,0.8658247250825083,0.9151374939669421,0.2859646502239124,0.27761079753664963,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 50}
954,1.137507758615685,1.145804280627818,1.2939239009108796,1.3128674495050314,0.8854796663366338,0.9117031731404958,0.2450767107193006,0.27964571578743447,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 100}
955,1.1390086735124636,1.1529778792331182,1.297340758336622,1.3293579900008992,0.8873124676567656,0.9201982539669421,0.2430831891180465,0.2705975582604444,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 200}
956,1.2856281558196725,1.3169497241547654,1.6528397550362919,1.7343565759513124,1.0022646775577557,1.0400683863636364,0.03567186320036575,0.04837979621645305,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 10}
957,1.2856281558196725,1.3169497241547654,1.6528397550362919,1.7343565759513124,1.0022646775577557,1.0400683863636364,0.03567186320036575,0.04837979621645305,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 50}
958,1.2856281558196725,1.3169497241547654,1.6528397550362919,1.7343565759513124,1.0022646775577557,1.0400683863636364,0.03567186320036575,0.04837979621645305,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 100}
959,1.2856281558196725,1.3169497241547654,1.6528397550362919,1.7343565759513124,1.0022646775577557,1.0400683863636364,0.03567186320036575,0.04837979621645305,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 200}
960,0.8091660923057034,0.5326586633612485,0.6547497649372821,0.28372525165379175,0.6199966141914192,0.4169674276859504,0.6179946549760331,0.8443234306363889,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 10}
961,0.7865705266027455,0.5031539074965019,0.6186931933201204,0.2531638546289984,0.5940523396039603,0.3991026286776859,0.6390313988110072,0.8610920947438211,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 50}
962,0.7895428534364235,0.5021197507074243,0.6233779174125297,0.25212424405048595,0.5929819409240924,0.3981831805785124,0.6362981566792835,0.8616625163308796,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 100}
963,0.7749090183495482,0.49894265069102395,0.6004839867194603,0.24894376867858514,0.5835622102310231,0.3988780209090909,0.6496553266420684,0.8634076042000663,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 200}
964,1.0010183685518494,1.0027109197962218,1.0020377741782063,1.005429188678585,0.7747372300330033,0.7954264761157026,0.41537392428287456,0.44833332275086846,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 10}
965,0.980264413335909,0.9636876509083719,0.9609183200527938,0.9286938885132962,0.7673429739273928,0.7618912217355371,0.43936454192269914,0.49043704178605607,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 50}
966,0.9623163463309922,0.9698351004511101,0.9260527504158301,0.9405801220670148,0.7532431858085809,0.7662031506611571,0.4597064109417759,0.483915211065978,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 100}
967,0.9697446174241396,0.9958216347231653,0.9404046230230909,0.9916607281827173,0.756686610891089,0.7844544412396695,0.45133299511076475,0.4558879083329461,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 200}
968,1.1241087684708824,1.1423202590049477,1.263620523353124,1.3048955741331307,0.8646632029702971,0.9022136342975206,0.2627568273367549,0.28401978613210055,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 10}
969,1.1243682643956945,1.1516913452088622,1.2642039939801866,1.3263929546289983,0.8755786762376239,0.9152007888429753,0.2624164088896803,0.272224436841215,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 50}
970,1.1370393454881442,1.1371340673777133,1.2928584731881072,1.293073887190982,0.8856267052805281,0.9046814362809918,0.24569832084675847,0.2905062009172391,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 100}
971,1.143205125223213,1.1448146665485646,1.306917958336622,1.310600620744701,0.8920803264026405,0.9092734214049588,0.23749549472503828,0.2808894969549057,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 200}
972,1.2856281558196725,1.3169497241547654,1.6528397550362919,1.7343565759513124,1.0022646775577557,1.0400683863636364,0.03567186320036575,0.04837979621645305,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 10}
973,1.2856281558196725,1.3169497241547654,1.6528397550362919,1.7343565759513124,1.0022646775577557,1.0400683863636364,0.03567186320036575,0.04837979621645305,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 50}
974,1.2856281558196725,1.3169497241547654,1.6528397550362919,1.7343565759513124,1.0022646775577557,1.0400683863636364,0.03567186320036575,0.04837979621645305,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 100}
975,1.2856281558196725,1.3169497241547654,1.6528397550362919,1.7343565759513124,1.0022646775577557,1.0400683863636364,0.03567186320036575,0.04837979621645305,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 200}
976,0.8305847063221342,0.568782505964985,0.6898709543762259,0.32351353909180824,0.6117075633663367,0.4463085098347107,0.5975036478650018,0.8224920848076367,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 10}
977,0.7883467246945484,0.5527679088688845,0.621490558336622,0.30555236107527933,0.5968862867986798,0.43648791661157027,0.6373993121032113,0.8323471631238744,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 50}
978,0.7660908897813163,0.5475956071857805,0.586895251405929,0.29986094900916366,0.584327298679868,0.43450911628099176,0.6575834998158031,0.8354699711930296,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 100}
979,0.7746531551680853,0.5460591151822543,0.6000875108118696,0.29818055727362647,0.583179598349835,0.4339866964462809,0.6498866454206056,0.8363919815500582,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 200}
980,0.9906134515954428,1.00375449284261,0.9813150104818367,1.0075230819017256,0.755369795049505,0.7844439529752066,0.42746435473372024,0.44718442919383683,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 10}
981,0.9588674063138645,0.9750283808969963,0.9194267028910776,0.9506803435546182,0.7573492722772277,0.7678119934710743,0.4635722933084243,0.4783733432842503,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 50}
982,0.9680282828287736,0.9781947500417101,0.9370787563564241,0.9568649690091636,0.7489379283828382,0.7715203721487603,0.4532734293217269,0.47497991507174375,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 100}
983,0.9518533971624819,0.9757754023267974,0.9060248896897575,0.9521376357860233,0.7508766036303631,0.7715293949586777,0.471391409175396,0.47757374489171034,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 200}
984,1.1356261205737395,1.1562523721132114,1.2896466857293614,1.3369195480174283,0.8741111475247525,0.9153015635537188,0.24757219700834732,0.266448624021438,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 10}
985,1.1384251245809784,1.1399608316821654,1.2960117642772162,1.2995106977694943,0.8887799963696371,0.9055078825619836,0.2438585736410891,0.2869744018169992,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 50}
986,1.1447758167203932,1.1396302701514764,1.3105116705478432,1.2987571526455273,0.8990446696369637,0.9079516509917355,0.23539878946956427,0.28738786279403983,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 100}
987,1.143205125223213,1.1448969197171242,1.306917958336622,1.3107889567777589,0.8920803264026405,0.9092734214049588,0.23749549472503828,0.2807861592810712,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 200}
988,1.246616730670701,1.2317821020214588,1.5540532731881072,1.5172871468604032,1.0196247759075907,0.9951030804132232,0.09330756786645977,0.16748313241095192,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 10}
