,model,hyperparams,roc_auc,accuracy,precision,recall,f1
112,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 500}",0.6585267577088258,0.680640243902439,0.6193548387096774,0.5433962264150943,0.578894472361809
97,LogisticRegression,"{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",0.6584543743666458,0.6714939024390244,0.5939278937381404,0.590566037735849,0.5922421948912016
145,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 500}",0.6583578632437388,0.6913109756097561,0.659846547314578,0.4867924528301887,0.5602605863192183
153,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 200}",0.6555276745644936,0.6890243902439024,0.6572164948453608,0.4811320754716981,0.5555555555555555
123,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 200}",0.6544588138782995,0.6852134146341463,0.6437346437346437,0.49433962264150944,0.5592315901814301
162,GradientBoostingClassifier,"{'n_estimators': 10, 'learning_rate': 0.5, 'max_depth': 3}",0.6521956280461323,0.6745426829268293,0.610752688172043,0.5358490566037736,0.5708542713567839
136,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 500}",0.6521208319258793,0.6875,0.6595744680851063,0.4679245283018868,0.5474613686534217
161,GradientBoostingClassifier,"{'n_estimators': 10, 'learning_rate': 0.1, 'max_depth': 7}",0.6518071707764319,0.6798780487804879,0.6291079812206573,0.5056603773584906,0.5606694560669455
131,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 1000}",0.6496356705110264,0.6935975609756098,0.7012578616352201,0.4207547169811321,0.5259433962264152
148,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 500}",0.6492737538001254,0.6478658536585366,0.554140127388535,0.6566037735849056,0.6010362694300518
20,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.6483810259132365,0.663109756097561,0.584942084942085,0.5716981132075472,0.5782442748091603
93,LogisticRegression,"{'C': 1, 'penalty': 'l1', 'solver': 'liblinear'}",0.647278386334025,0.680640243902439,0.6419437340153452,0.47358490566037736,0.5450597176981542
110,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 1000}",0.6465231867972784,0.6844512195121951,0.6611111111111111,0.4490566037735849,0.5348314606741573
160,GradientBoostingClassifier,"{'n_estimators': 10, 'learning_rate': 0.1, 'max_depth': 5}",0.6462408917627757,0.6775914634146342,0.6320987654320988,0.4830188679245283,0.5475935828877005
5,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.6449958982772765,0.6547256097560976,0.569620253164557,0.5943396226415094,0.5817174515235457
163,GradientBoostingClassifier,"{'n_estimators': 10, 'learning_rate': 0.5, 'max_depth': 5}",0.6448897360420788,0.666920731707317,0.5991471215351812,0.530188679245283,0.5625625625625625
101,LogisticRegression,"{'C': 100, 'penalty': 'l1', 'solver': 'liblinear'}",0.6440838681658061,0.6547256097560976,0.5703839122486288,0.5886792452830188,0.5793871866295265
2,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.6438739564734836,0.6570121951219512,0.5754716981132075,0.5754716981132075,0.5754716981132075
129,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 200}",0.6435144525406553,0.6852134146341463,0.6746268656716418,0.42641509433962266,0.522543352601156
184,SVC,"{'C': 1, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 3}",0.6434927375380014,0.6920731707317073,0.71875,0.3905660377358491,0.5061124694376528
22,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.6417772523283308,0.6577743902439024,0.5792563600782779,0.5584905660377358,0.5686839577329491
6,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.6392727886888963,0.6486280487804879,0.5619389587073609,0.590566037735849,0.5758969641214352
21,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.6383921246923707,0.649390243902439,0.5641025641025641,0.5811320754716981,0.5724907063197026
137,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 1000}",0.638177387443903,0.5998475609756098,0.5028312570781427,0.8377358490566038,0.6284501061571126
4,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.636295420547218,0.6501524390243902,0.5673624288425048,0.5641509433962264,0.565752128666036
94,LogisticRegression,"{'C': 1, 'penalty': 'l1', 'solver': 'saga'}",0.6357477199247213,0.6737804878048781,0.6408839779005525,0.4377358490566038,0.5201793721973095
106,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500}",0.6342059547362833,0.680640243902439,0.6819672131147541,0.39245283018867927,0.4982035928143713
3,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.6341890652897747,0.6432926829268293,0.5553571428571429,0.5867924528301887,0.5706422018348624
18,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.6336437774453506,0.6448170731707317,0.5586080586080586,0.5754716981132075,0.5669144981412639
91,LogisticRegression,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.6335882835496791,0.6730182926829268,0.6430594900849859,0.42830188679245285,0.5141562853907136
92,LogisticRegression,"{'C': 0.1, 'penalty': 'l2', 'solver': 'saga'}",0.6335882835496791,0.6730182926829268,0.6430594900849859,0.42830188679245285,0.5141562853907136
26,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.6314529749553637,0.6432926829268293,0.5571955719557196,0.569811320754717,0.5634328358208956
15,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.6314409110650003,0.6577743902439024,0.5914221218961625,0.49433962264150944,0.538540596094553
0,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.6297760941948559,0.6394817073170732,0.5511669658886894,0.5792452830188679,0.5648574057037717
122,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 1000}",0.62931042802683,0.6798780487804879,0.697841726618705,0.3660377358490566,0.4801980198019802
113,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 1000}",0.6289750518747286,0.6791158536585366,0.693950177935943,0.36792452830188677,0.4808877928483354
23,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.6283815084688511,0.6425304878048781,0.5578747628083491,0.5547169811320755,0.5562913907284769
8,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.6264319837861313,0.6394817073170732,0.5532710280373832,0.5584905660377358,0.555868544600939
19,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.624125367948656,0.6425304878048781,0.561122244488978,0.5283018867924528,0.54421768707483
1,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.6231192394923515,0.6402439024390244,0.5570866141732284,0.5339622641509434,0.5452793834296724
9,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.6230975244896974,0.6471036585365854,0.5726681127982647,0.4981132075471698,0.5327951564076691
159,GradientBoostingClassifier,"{'n_estimators': 10, 'learning_rate': 0.1, 'max_depth': 3}",0.6217536071032186,0.6661585365853658,0.6428571428571429,0.3905660377358491,0.4859154929577464
16,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.6214206437291898,0.6432926829268293,0.5651260504201681,0.5075471698113208,0.5347912524850894
25,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.6208029725425854,0.635670731707317,0.549618320610687,0.5433962264150943,0.5464895635673624
13,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.6202987019253969,0.645579268292683,0.5717439293598234,0.48867924528301887,0.5269582909460835
11,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.6174902282488056,0.6364329268292683,0.5533199195171026,0.5188679245283019,0.5355404089581305
14,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.6159701780630218,0.6364329268292683,0.5544147843942505,0.5094339622641509,0.5309734513274336
17,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.6156661680258649,0.6364329268292683,0.554639175257732,0.5075471698113208,0.5300492610837438
10,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.6146383245669064,0.6410060975609756,0.5659955257270693,0.47735849056603774,0.5179119754350051
116,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 1000}",0.612790136563239,0.6699695121951219,0.7046413502109705,0.3150943396226415,0.43546284224250326
24,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.6127635960044395,0.625,0.5349264705882353,0.5490566037735849,0.5418994413407822
7,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.6125006031945182,0.6333841463414634,0.5505154639175258,0.5037735849056604,0.5261083743842365
130,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 500}",0.6112387202625104,0.6692073170731707,0.7068965517241379,0.30943396226415093,0.4304461942257218
12,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.6104038990493655,0.6341463414634146,0.5536480686695279,0.4867924528301887,0.5180722891566265
132,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 200}",0.6066785697051585,0.6692073170731707,0.7376237623762376,0.2811320754716981,0.407103825136612
87,LogisticRegression,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear'}",0.591480480625392,0.6471036585365854,0.6324110671936759,0.3018867924528302,0.40868454661558107
88,LogisticRegression,"{'C': 0.01, 'penalty': 'l2', 'solver': 'saga'}",0.591480480625392,0.6471036585365854,0.6324110671936759,0.3018867924528302,0.40868454661558107
183,SVC,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 0.05, 'degree': 3}",0.5673695893451721,0.6448170731707317,0.7909090909090909,0.1641509433962264,0.271875
90,LogisticRegression,"{'C': 0.1, 'penalty': 'l1', 'solver': 'saga'}",0.563984461709212,0.6364329268292683,0.6827586206896552,0.18679245283018867,0.29333333333333333
89,LogisticRegression,"{'C': 0.1, 'penalty': 'l1', 'solver': 'liblinear'}",0.5637745500168894,0.6387195121951219,0.71875,0.17358490566037735,0.2796352583586626
181,SVC,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 3}",0.5488370409689717,0.6303353658536586,0.7586206896551724,0.12452830188679245,0.21393841166936792
84,LogisticRegression,"{'C': 0.001, 'penalty': 'l2', 'solver': 'saga'}",0.5351686531872799,0.6158536585365854,0.6354166666666666,0.11509433962264151,0.19488817891373802
83,LogisticRegression,"{'C': 0.001, 'penalty': 'l2', 'solver': 'liblinear'}",0.5324639289678136,0.6166158536585366,0.684931506849315,0.09433962264150944,0.1658374792703151
182,SVC,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 3}",0.5166143898084254,0.6082317073170732,0.8076923076923077,0.03962264150943396,0.07553956834532374
86,LogisticRegression,"{'C': 0.01, 'penalty': 'l1', 'solver': 'saga'}",0.5,0.5960365853658537,0.0,0.0,0.0
180,SVC,"{'C': 0.01, 'kernel': 'rbf', 'gamma': 0.05, 'degree': 3}",0.5,0.5960365853658537,0.0,0.0,0.0
179,SVC,"{'C': 0.01, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 3}",0.5,0.5960365853658537,0.0,0.0,0.0
178,SVC,"{'C': 0.01, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 3}",0.5,0.5960365853658537,0.0,0.0,0.0
82,LogisticRegression,"{'C': 0.001, 'penalty': 'l1', 'solver': 'saga'}",0.5,0.5960365853658537,0.0,0.0,0.0
81,LogisticRegression,"{'C': 0.001, 'penalty': 'l1', 'solver': 'liblinear'}",0.5,0.5960365853658537,0.0,0.0,0.0
85,LogisticRegression,"{'C': 0.01, 'penalty': 'l1', 'solver': 'liblinear'}",0.5,0.5960365853658537,0.0,0.0,0.0
