,Unnamed: 0.1,model,hyperparams,roc_auc,train_roc_auc,accuracy,train_accuracy,precision,train_precision,recall,train_recall,f1,train_f1
932,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'random'}",0.675201352291936,0.6846102907746744,0.6584158415841584,0.6670341786108048,0.5797872340425532,0.5842293906810035,0.8164794007490637,0.8232323232323232,0.6780715396578538,0.6834381551362683
933,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'criterion': 'gini', 'splitter': 'random'}",0.6751019190613503,0.691084030125126,0.6485148514851485,0.6615214994487321,0.5633802816901409,0.5692068429237948,0.898876404494382,0.9242424242424242,0.6926406926406927,0.7045235803657363
934,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'criterion': 'gini', 'splitter': 'random'}",0.6751019190613503,0.691084030125126,0.6485148514851485,0.6615214994487321,0.5633802816901409,0.5692068429237948,0.898876404494382,0.9242424242424242,0.6926406926406927,0.7045235803657363
935,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'criterion': 'gini', 'splitter': 'random'}",0.6745881807033244,0.6844867461305818,0.6501650165016502,0.6560088202866593,0.5662650602409639,0.5660377358490566,0.8801498127340824,0.9090909090909092,0.6891495601173021,0.6976744186046512
936,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'criterion': 'entropy', 'splitter': 'random'}",0.6744721752676411,0.6649790468283618,0.6518151815181518,0.639470782800441,0.5689655172413793,0.5559157212317666,0.8651685393258427,0.8661616161616161,0.6864784546805349,0.6771964461994076
937,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'criterion': 'gini', 'splitter': 'random'}",0.674306453216665,0.6872640297297832,0.6485148514851485,0.6604189636163176,0.5639810426540285,0.5705128205128205,0.8913857677902621,0.898989898989899,0.6908563134978231,0.6980392156862745
938,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'criterion': 'log_loss', 'splitter': 'random'}",0.6737429982433463,0.6807631105576311,0.6452145214521452,0.6482910694597575,0.5596330275229358,0.5578947368421052,0.9138576779026216,0.9368686868686869,0.6941678520625889,0.6993402450518379
939,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'criterion': 'gini', 'splitter': 'random'}",0.6732292598853203,0.6930409772875527,0.6468646864686468,0.6637265711135611,0.5623529411764706,0.5709828393135725,0.8951310861423221,0.9242424242424242,0.6907514450867053,0.7058823529411765
940,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
941,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
942,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
943,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
944,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
945,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
946,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
947,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
948,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
949,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
950,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
951,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
952,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
953,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
954,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
955,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
956,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
957,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
958,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
959,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
960,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
961,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
962,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
963,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
964,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
965,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
966,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
967,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
968,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
969,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
970,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
971,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
972,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
973,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
974,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
975,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
976,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
977,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
978,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
979,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
980,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
981,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
982,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
983,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
984,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
985,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
986,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
987,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
988,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
989,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
990,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
991,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
992,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
993,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'best'}",0.6730635378343442,0.6847091264899484,0.6435643564356436,0.6504961411245865,0.5578231292517006,0.5583456425406204,0.9213483146067416,0.9545454545454546,0.6949152542372882,0.7045666356011183
994,,LogisticRegression,"{'C': 0.001, 'penalty': 'l2', 'solver': 'liblinear'}",0.6726989493221968,0.6451427187728558,0.6996699669966997,0.6747519294377067,0.7777777777777778,0.7244444444444444,0.445692883895131,0.4116161616161616,0.5666666666666667,0.5249597423510467
995,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'random'}",0.6724337940406351,0.680730988950167,0.6468646864686468,0.6504961411245865,0.5629453681710214,0.5608628659476117,0.8876404494382022,0.9191919191919192,0.6889534883720929,0.6966507177033493
996,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'criterion': 'entropy', 'splitter': 'random'}",0.6719532000928043,0.6899424776137105,0.665016501650165,0.681367144432194,0.598159509202454,0.6085192697768763,0.7303370786516854,0.7575757575757576,0.6576728499156829,0.6749156355455568
997,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'criterion': 'gini', 'splitter': 'random'}",0.6717709058367306,0.675262903002629,0.6732673267326733,0.6747519294377067,0.6219081272084805,0.6155606407322655,0.6591760299625468,0.6792929292929293,0.64,0.6458583433373349
998,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'criterion': 'gini', 'splitter': 'random'}",0.6717543336316331,0.6786480262507659,0.6452145214521452,0.6471885336273429,0.5610328638497653,0.5577507598784195,0.8951310861423221,0.9267676767676768,0.6897546897546897,0.696394686907021
999,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'criterion': 'entropy', 'splitter': 'random'}",0.6713566007092904,0.6917783510249264,0.6452145214521452,0.6626240352811467,0.5613207547169812,0.5703125,0.8913857677902621,0.9217171717171716,0.6888567293777135,0.7046332046332047
1000,,LogisticRegression,"{'C': 0.001, 'penalty': 'l2', 'solver': 'saga'}",0.6712240230685095,0.6407865346221511,0.698019801980198,0.6714443219404631,0.7727272727272727,0.7247706422018348,0.445692883895131,0.398989898989899,0.5653206650831353,0.5146579804560261
1001,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'random'}",0.6708428623512644,0.6773532783806756,0.6468646864686468,0.6482910694597575,0.5641646489104116,0.5600624024960998,0.8726591760299626,0.9065656565656566,0.6852941176470588,0.6923818707810994
1002,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'random'}",0.6702794073779457,0.6757126055071261,0.6435643564356436,0.6438809261300992,0.5597189695550351,0.5552193645990923,0.8951310861423221,0.9267676767676768,0.6887608069164265,0.6944181646168401
1003,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'random'}",0.6693182194822843,0.6845509893455098,0.6402640264026402,0.6515986769570011,0.5558086560364465,0.5598802395209581,0.9138576779026216,0.9444444444444444,0.6912181303116147,0.7030075187969925
1004,,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'random'}",0.669119353021113,0.6848302002411591,0.6600660066006601,0.6714443219404631,0.5905044510385756,0.5928030303030303,0.7453183520599251,0.7904040404040404,0.6589403973509933,0.6774891774891775
1005,,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'criterion': 'entropy', 'splitter': 'random'}",0.6674455603062543,0.6704100693826721,0.6386138613861386,0.6372657111356119,0.5547945205479452,0.5499254843517138,0.9101123595505618,0.9318181818181818,0.6893617021276595,0.6916588566073103
1006,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'criterion': 'gini', 'splitter': 'random'}",0.6672964104603759,0.6921835774575501,0.6633663366336634,0.6835722160970231,0.6012861736334405,0.6105476673427992,0.700374531835206,0.76010101010101,0.6470588235294117,0.6771653543307087
1007,,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'entropy', 'splitter': 'random'}",0.6655563289251267,0.6803183498388978,0.6485148514851485,0.659316427783903,0.5714285714285714,0.5746140651801029,0.8089887640449438,0.8459595959595959,0.6697674418604651,0.6843718079673136
