,Model,MAE,RMSE,MSE,R2
163, SVR-100-4-0.01, 1.0667776700694114, 1.3482845369349012, 1.817871192537761, -0.11764786096797364
164, SVR-100-4-0.1, 1.0647904437369924, 1.3429055376888428, 1.80339528315536, -0.10874790742713936
165, SVR-100-4-1, 1.056229283320158, 1.280654577925069, 1.6400761479604367, -0.008337447733937742
166, SVR-1000-2-0.01, 1.0667779198575587, 1.3482852249737842, 1.8178730478826077, -0.11764900165506287
167, SVR-1000-2-0.1, 1.0647905147179177, 1.342905726414304, 1.8033957900363298, -0.108748219063318
168, SVR-1000-2-1, 1.0562292833211917, 1.280654577925846, 1.640076147962427, -0.00833744773516143
169, SVR-1000-3-0.01, 1.0667779497563052, 1.3482853073360943, 1.8178732699783864, -0.11764913820207057
170, SVR-1000-3-0.1, 1.0647905298407825, 1.3429057666284352, 1.803395898043905, -0.10874828546760229
171, SVR-1000-3-1, 1.056229283320158, 1.280654577925069, 1.6400761479604367, -0.008337447733937742
172, SVR-1000-4-0.01, 1.066777669023464, 1.348284534053833, 1.8178711847687614, -0.1176478561915042
173, SVR-1000-4-0.1, 1.0647904206914824, 1.3429054764136712, 1.8033951185818293, -0.10874780624546299
174, SVR-1000-4-1, 1.056229283320158, 1.280654577925069, 1.6400761479604367, -0.008337447733937742
