model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
904,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 10}
905,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 50}
906,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 100}
907,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 200}
908,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 10}
909,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 50}
910,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 100}
911,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 200}
912,0.7585120896471587,0.4318702241587471,0.5753405901408993,0.18651189051492648,0.5656580430051086,0.3403552970149968,0.3622997108570667,0.7979508624919691,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 10}
913,0.7180190630196037,0.41753984932115884,0.5155513748595496,0.17433952577113604,0.5432373038863453,0.3324922427028364,0.428569326674036,0.8111372378545586,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 50}
914,0.7205752985041332,0.41492184662106113,0.5192287608143206,0.1721601388034314,0.5520940130741546,0.33076867902601204,0.4244933582358048,0.8134981771807606,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 100}
915,0.6915919430607244,0.4111595147066944,0.47829941570650814,0.16905214653384443,0.5247081432740883,0.3283638675495198,0.4698589306583779,0.8168650786459593,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 200}
916,0.9800838317454224,1.0002684192791556,0.9605643172487894,1.0005369106072204,0.7493749452558094,0.7450074662766097,-0.06467743341370191,-0.0838859617744323,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 10}
917,0.9581397206343768,0.9826119196366954,0.9180317242573216,0.9655261846121115,0.735676315118823,0.7359042795688614,-0.017534841158885817,-0.04595869091083227,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 50}
918,0.9581397206343768,0.9818049384222909,0.9180317242573216,0.9639409371103984,0.735676315118823,0.7348875027513728,-0.017534841158885817,-0.04424138543731204,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 100}
919,0.9411804939616332,0.9667944573198974,0.8858207222138639,0.934691522704475,0.7265438950274988,0.7267532882114643,0.018167429233102772,-0.01255536833129356,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 200}
920,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 10}
921,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 50}
922,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 100}
923,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 200}
924,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 10}
925,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 50}
926,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 100}
927,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 200}
928,0.7232829394145475,0.47966098543351393,0.523138210448148,0.23007466094704968,0.558109359116797,0.3710946421503443,0.42016017332828604,0.7507591249090698,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 10}
929,0.6873629991794212,0.4570370244059137,0.472467892640929,0.20888284167781176,0.523665261242781,0.3563777539835972,0.4763225176341426,0.773716314360929,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 50}
930,0.7044019235310194,0.4482514368042961,0.49618206987420005,0.20092935059711586,0.5341468506110517,0.3541325877209419,0.4500380212200442,0.7823323656410688,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 100}
931,0.6885058634571647,0.4464280029835403,0.47404032401489593,0.19929796184787188,0.5241896383457304,0.3521980112133178,0.47457965443446715,0.7840996561275628,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 200}
932,0.9581397206343768,0.9841312238179806,0.9180317242573216,0.9685142656934761,0.735676315118823,0.73692105638635,-0.017534841158885817,-0.04919569206731067,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 10}
933,0.9503537866005717,0.973031847310382,0.9031723197060448,0.9467909758802545,0.731110105073161,0.7312809792405142,-0.0010648636512664567,-0.025662758276973285,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 50}
934,0.9411804939616332,0.9626311843101816,0.8858207222138639,0.9266587970064228,0.7265438950274988,0.723766580063936,0.018167429233102772,-0.00385348184754597,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 100}
935,0.956460449582694,0.9672383879220746,0.9148165916159293,0.9355500990700938,0.735676315118823,0.7248214112768904,-0.013971228491567178,-0.013485467820817387,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 200}
936,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 10}
937,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 50}
938,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 100}
939,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 200}
940,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 10}
941,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 50}
942,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 100}
943,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 200}
944,0.7046120838316494,0.5497654306315275,0.49647818868157934,0.3022420287174689,0.5434212479410996,0.4258880624957776,0.449709806850465,0.6725799033378257,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 10}
945,0.6979572586179287,0.5519943427781536,0.4871443348574541,0.3046977544590857,0.5351366440197073,0.4249675286783691,0.4600553332820433,0.6699196050229028,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 50}
946,0.704990395262112,0.5447140523464655,0.49701145741182895,0.29671339882370795,0.5496619307540186,0.42015768885105337,0.44911873848279127,0.6785690920085936,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 100}
947,0.6970347745048157,0.5438791352625972,0.48585747686897923,0.2958045137739906,0.5461121275156312,0.41931228467536225,0.4614816705254061,0.6795536911131459,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 200}
948,0.9800838317454224,1.0012865943702698,0.9605643172487894,1.0025748440656133,0.7493749452558094,0.7455636593350027,-0.06467743341370191,-0.08609366390232487,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 10}
949,0.9731534276050139,0.9860699061088894,0.947027593659387,0.9723338597335941,0.7448087352101472,0.7383984169629341,-0.049673498883555434,-0.05333347480762818,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 50}
950,0.9411804939616332,0.9624604794962636,0.8858207222138639,0.9263301745921775,0.7265438950274988,0.7227878576419132,0.018167429233102772,-0.003497483765167786,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 100}
951,0.9581397206343768,0.9774413709465077,0.9180317242573216,0.9553916336377886,0.735676315118823,0.7328539491163957,-0.017534841158885817,-0.034979888016604566,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 200}
952,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 10}
953,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 50}
954,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 100}
955,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 200}
956,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 10}
957,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 50}
958,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 100}
959,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 200}
960,0.6866927761774752,0.4676951854504764,0.47154696885432795,0.2187387864935555,0.5167509841356139,0.36538824642526796,0.4773432580009057,0.7630393267230369,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 10}
961,0.704409561122701,0.4621561501232619,0.4961928298010763,0.213588307096755,0.5409250429742133,0.3633273905576475,0.45002609505214,0.7686188633252523,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 50}
962,0.6993517639958583,0.4475038516985179,0.48909288980411875,0.20025969728500914,0.525498775346364,0.3562855611089511,0.45789557943503134,0.7830578039697835,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 100}
963,0.6883813807005159,0.44681457921849205,0.4738689252951486,0.1996432682021981,0.5200330467226048,0.3550074791980783,0.4747696306242486,0.7837255842607503,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'n_estimators': 200}
964,0.9411804939616332,0.9625744330855124,0.8858207222138639,0.9265495392298955,0.7265438950274988,0.7236573222874086,0.018167429233102772,-0.0037351224257822224,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 10}
965,0.9359271792195364,0.9597092726140461,0.8759596848018382,0.9210418879413815,0.7219776849818368,0.7212626924156804,0.029097279336948167,0.002231340031206064,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 50}
966,0.9581397206343768,0.9778767417548894,0.9180317242573216,0.9562429220651586,0.735676315118823,0.73336233752514,-0.017534841158885817,-0.03590209245110909,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 100}
967,0.9411804939616332,0.9713257281429037,0.8858207222138639,0.9434736701523422,0.7265438950274988,0.7308203954814186,0.018167429233102772,-0.02206910663725914,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 200}
968,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 10}
969,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 50}
970,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 100}
971,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 200}
972,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 10}
973,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 50}
974,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 100}
975,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 200}
976,0.7058257177819174,0.5124882574538826,0.4981899438823588,0.26264421402811705,0.5323213758952569,0.3961668355206403,0.44781251886977225,0.715476387219351,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 10}
977,0.6832817981220569,0.4978151039824485,0.4668740156449114,0.247819877753056,0.5283778330018197,0.38782589396485345,0.48252270068904723,0.7315356548093999,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 50}
978,0.698615946726844,0.49745461877218305,0.4880642410210445,0.247461097737778,0.5317877685621548,0.38615062086251584,0.4590357208358533,0.7319243227513843,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 100}
979,0.7153209272924693,0.4901501374571855,0.5116840290225582,0.24024715724929785,0.5483334659233946,0.3834643407803835,0.43285584426157697,0.739739215677018,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'n_estimators': 200}
980,0.9800838317454224,1.0012865943702698,0.9605643172487894,1.0025748440656133,0.7493749452558094,0.7455636593350027,-0.06467743341370191,-0.08609366390232487,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 10}
981,0.9411804939616332,0.9693698557947541,0.8858207222138639,0.9396779173235423,0.7265438950274988,0.7282784534376971,0.018167429233102772,-0.017957151184256448,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 50}
982,0.9411804939616332,0.9653086402680426,0.8858207222138639,0.9318207709761374,0.7265438950274988,0.7257365113939758,0.018167429233102772,-0.009445470570303982,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 100}
983,0.9411804939616332,0.9672346205196778,0.8858207222138639,0.935542811131845,0.7265438950274988,0.7272616766202086,0.018167429233102772,-0.013477572765798085,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 200}
984,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 10}
985,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 50}
986,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 100}
987,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 200}
988,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 10}
989,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 50}
990,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 100}
991,0.997951224111029,1.0159229295933108,0.9959066457047011,1.0320993988734553,0.7639137967628813,0.7636135700914173,-0.103850426700687,-0.11807774179550168,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 200}
992,0.7104233116627141,0.5684595522996251,0.5047012817538178,0.3231462626006901,0.5482488593716853,0.43473266453883064,0.4405954336953718,0.6499342563782127,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 10}
993,0.7010185805227235,0.5688947263835211,0.4914270502380942,0.3236412097069814,0.5332695389690837,0.4375007956332733,0.45530842530553106,0.6493980780377211,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 50}
994,0.6709747856290064,0.5496181044261033,0.45020716294989105,0.30208006071294297,0.5217549600451096,0.4253262202064575,0.5009960310343202,0.6727553639775093,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 100}
995,0.6885737918094563,0.5531966184804585,0.47413386676685254,0.306026498698214,0.538519089751355,0.4258807758257749,0.4744759728222323,0.66848017064291,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'n_estimators': 200}
996,0.9581397206343768,0.9841312238179806,0.9180317242573216,0.9685142656934761,0.735676315118823,0.73692105638635,-0.017534841158885817,-0.04919569206731067,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 10}
997,0.9581397206343768,0.9782620840417137,0.9180317242573216,0.9569967050736368,0.735676315118823,0.7338229212842355,-0.017534841158885817,-0.03671866884369601,RandomForestRegressor,{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 50}
