,model,hyperparams,roc_auc,accuracy,precision,recall,f1
126,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 200}",0.6671294665368064,0.6980786825251601,0.6884735202492211,0.49002217294900224,0.572538860103627
149,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 1000}",0.6663506503374295,0.6971637694419031,0.6863354037267081,0.49002217294900224,0.5717981888745148
18,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.6657082564878325,0.6770356816102471,0.6103603603603603,0.6008869179600886,0.6055865921787709
13,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.6655528386209946,0.6834400731930467,0.630272952853598,0.5631929046563193,0.594847775175644
150,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 200}",0.6647187627356308,0.6770356816102471,0.6118721461187214,0.5942350332594235,0.6029246344206973
139,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 500}",0.6639779375703698,0.7017383348581885,0.7240143369175627,0.44789356984478934,0.5534246575342466
148,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 500}",0.6638294271642802,0.6651418115279049,0.5838264299802761,0.656319290465632,0.6179540709812109
16,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.6634546974186819,0.6825251601097896,0.6313131313131313,0.5543237250554324,0.5903187721369538
162,GradientBoostingClassifier,"{'n_estimators': 10, 'learning_rate': 0.5, 'max_depth': 3}",0.6630057124700389,0.6816102470265325,0.6290726817042607,0.5565410199556541,0.5905882352941176
93,LogisticRegression,"{'C': 1, 'penalty': 'l1', 'solver': 'liblinear'}",0.6617692769960835,0.6898444647758463,0.6647058823529411,0.5011086474501109,0.5714285714285714
105,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 200}",0.6604223221501544,0.687099725526075,0.6561604584527221,0.5077605321507761,0.5725
136,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 500}",0.6591029971472188,0.687099725526075,0.6598240469208211,0.49889135254988914,0.5681818181818182
10,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.6589924777752451,0.67612076852699,0.6185819070904646,0.5609756097560976,0.5883720930232559
17,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.6586902763675045,0.6788655077767612,0.6282051282051282,0.5432372505543237,0.582639714625446
152,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 1000}",0.6583155466219063,0.696248856358646,0.7132616487455197,0.44124168514412415,0.5452054794520549
141,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 200}",0.6578113019872766,0.6898444647758463,0.6772151898734177,0.4745011086474501,0.5580182529335072
15,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.6576731527723093,0.67612076852699,0.6209476309226932,0.5521064301552107,0.5845070422535211
23,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.6571326439687507,0.6770356816102471,0.625,0.5432372505543237,0.5812574139976274
145,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 500}",0.656904697764055,0.6980786825251601,0.7335907335907336,0.4212860310421286,0.5352112676056338
9,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.6565368754792051,0.6724611161939615,0.6115107913669064,0.565410199556541,0.5875576036866359
22,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.6565006113102763,0.6797804208600183,0.6361185983827493,0.5232815964523282,0.5742092457420924
186,SVC,"{'C': 1, 'kernel': 'rbf', 'gamma': 0.05, 'degree': 3}",0.6557407906279573,0.6916742909423604,0.6952054794520548,0.4501108647450111,0.5464333781965006
4,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.6545855178177951,0.6752058554437328,0.6237113402061856,0.5365853658536586,0.5768772348033373
153,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 200}",0.6545302581318082,0.6697163769441903,0.6066350710900474,0.5676274944567627,0.586483390607102
0,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.6539344896422626,0.6651418115279049,0.5950782997762863,0.5898004434589801,0.5924276169265034
160,GradientBoostingClassifier,"{'n_estimators': 10, 'learning_rate': 0.1, 'max_depth': 5}",0.6527446795283586,0.6889295516925892,0.6907216494845361,0.44567627494456763,0.5417789757412399
156,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 200}",0.6520211230149684,0.6935041171088746,0.7248062015503876,0.4146341463414634,0.5275035260930889
123,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 200}",0.6511870471296046,0.687099725526075,0.6860068259385665,0.44567627494456763,0.5403225806451614
113,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 1000}",0.650801956192884,0.6816102470265325,0.6584615384615384,0.4745011086474501,0.5515463917525772
11,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.6506914368209102,0.6706312900274474,0.6157760814249363,0.5365853658536586,0.5734597156398104
14,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.649674313225715,0.6678865507776761,0.6089108910891089,0.5454545454545454,0.575438596491228
184,SVC,"{'C': 1, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 3}",0.6486951806646358,0.6907593778591034,0.7215686274509804,0.4079822616407982,0.5212464589235128
26,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.6483826180657728,0.6706312900274474,0.6200527704485488,0.5210643015521065,0.566265060240964
25,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.6482634643678638,0.6697163769441903,0.6171875,0.5254988913525499,0.5676646706586826
8,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.6472739706156619,0.6697163769441903,0.6190476190476191,0.5188470066518847,0.5645355850422195
21,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.6468612498359478,0.6614821591948765,0.594847775175644,0.5631929046563193,0.5785876993166287
19,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.6456887083739147,0.6651418115279049,0.6070528967254408,0.5343680709534369,0.5683962264150945
5,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.6455695546760055,0.6642268984446478,0.6044776119402985,0.5388026607538803,0.5697538100820634
7,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.6452949831112583,0.6697163769441903,0.6229508196721312,0.5055432372505543,0.5581395348837208
6,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.6438012447244269,0.6633119853613907,0.6045340050377834,0.532150776053215,0.5660377358490566
1,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.6432607359208682,0.6642268984446478,0.6082474226804123,0.5232815964523282,0.5625744934445769
3,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.6419776750868613,0.656907593778591,0.5892018779342723,0.5565410199556541,0.572405929304447
94,LogisticRegression,"{'C': 1, 'penalty': 'l1', 'solver': 'saga'}",0.6416305751842565,0.6770356816102471,0.6644295302013423,0.43902439024390244,0.5287049399198932
2,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.6410434410206463,0.6623970722781336,0.6062176165803109,0.5188470066518847,0.5591397849462365
159,GradientBoostingClassifier,"{'n_estimators': 10, 'learning_rate': 0.1, 'max_depth': 3}",0.6396792175228464,0.6797804208600183,0.6877323420074349,0.41019955654101997,0.513888888888889
110,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 1000}",0.6386620939276513,0.6770356816102471,0.675,0.4190687361419069,0.5170998632010944
144,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 200}",0.6385705700727355,0.6788655077767612,0.6865671641791045,0.4079822616407982,0.5118219749652295
20,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.6370578361688459,0.6596523330283623,0.604221635883905,0.5077605321507761,0.5518072289156627
92,LogisticRegression,"{'C': 0.1, 'penalty': 'l2', 'solver': 'saga'}",0.6349786904835912,0.6715462031107045,0.6575342465753424,0.42572062084257206,0.5168236877523553
91,LogisticRegression,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.6349786904835912,0.6715462031107045,0.6575342465753424,0.42572062084257206,0.5168236877523553
24,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.6301123843863756,0.646843549862763,0.5779376498800959,0.5343680709534369,0.5552995391705069
151,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 500}",0.6250992947482577,0.6184812442817932,0.5301418439716312,0.6629711751662971,0.5891625615763546
109,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 500}",0.6204384856083056,0.6688014638609332,0.7013574660633484,0.3436807095343681,0.4613095238095238
121,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 500}",0.6186425458137335,0.6651418115279049,0.6824034334763949,0.352549889135255,0.4649122807017544
88,LogisticRegression,"{'C': 0.01, 'penalty': 'l2', 'solver': 'saga'}",0.5910455132588709,0.6431838975297347,0.6502463054187192,0.2926829268292683,0.4036697247706422
87,LogisticRegression,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear'}",0.58993686580876,0.6422689844464776,0.6485148514851485,0.29046563192904656,0.4012251148545176
183,SVC,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 0.05, 'degree': 3}",0.5883982289270642,0.6532479414455626,0.7903225806451613,0.21729490022172948,0.3408695652173913
89,LogisticRegression,"{'C': 0.1, 'penalty': 'l1', 'solver': 'liblinear'}",0.573206995876246,0.6404391582799634,0.7589285714285714,0.188470066518847,0.3019538188277087
90,LogisticRegression,"{'C': 0.1, 'penalty': 'l1', 'solver': 'saga'}",0.5677552824806072,0.6340347666971637,0.7142857142857143,0.188470066518847,0.2982456140350877
181,SVC,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 3}",0.5507318454662882,0.6248856358645929,0.7808219178082192,0.12638580931263857,0.21755725190839695
83,LogisticRegression,"{'C': 0.001, 'penalty': 'l2', 'solver': 'liblinear'}",0.5311060226150265,0.6084172003659652,0.7017543859649122,0.08869179600886919,0.15748031496062992
182,SVC,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 3}",0.5285865263070643,0.6093321134492223,0.8333333333333334,0.06651884700665188,0.12320328542094454
84,LogisticRegression,"{'C': 0.001, 'penalty': 'l2', 'solver': 'saga'}",0.5267629566694987,0.6029277218664227,0.6307692307692307,0.09090909090909091,0.15891472868217055
180,SVC,"{'C': 0.01, 'kernel': 'rbf', 'gamma': 0.05, 'degree': 3}",0.5,0.5873741994510522,0.0,0.0,0.0
178,SVC,"{'C': 0.01, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 3}",0.5,0.5873741994510522,0.0,0.0,0.0
85,LogisticRegression,"{'C': 0.01, 'penalty': 'l1', 'solver': 'liblinear'}",0.5,0.5873741994510522,0.0,0.0,0.0
82,LogisticRegression,"{'C': 0.001, 'penalty': 'l1', 'solver': 'saga'}",0.5,0.5873741994510522,0.0,0.0,0.0
86,LogisticRegression,"{'C': 0.01, 'penalty': 'l1', 'solver': 'saga'}",0.5,0.5873741994510522,0.0,0.0,0.0
81,LogisticRegression,"{'C': 0.001, 'penalty': 'l1', 'solver': 'liblinear'}",0.5,0.5873741994510522,0.0,0.0,0.0
179,SVC,"{'C': 0.01, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 3}",0.5,0.5873741994510522,0.0,0.0,0.0
