,Unnamed: 0.1,model,hyperparams,roc_auc,train_roc_auc,accuracy,train_accuracy,precision,train_precision,recall,train_recall,f1,train_f1
950,716.0,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'criterion': 'log_loss', 'splitter': 'best'}",0.7164224922725155,0.7472993827160493,0.7173051519154557,0.7473544973544973,0.676056338028169,0.6894586894586895,0.7079646017699115,0.7469135802469136,0.69164265129683,0.717037037037037
951,717.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'criterion': 'entropy', 'splitter': 'best'}",0.7164224922725155,0.7472993827160493,0.7173051519154557,0.7473544973544973,0.676056338028169,0.6894586894586895,0.7079646017699115,0.7469135802469136,0.69164265129683,0.717037037037037
952,718.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'criterion': 'log_loss', 'splitter': 'best'}",0.7164224922725155,0.7472993827160493,0.7173051519154557,0.7473544973544973,0.676056338028169,0.6894586894586895,0.7079646017699115,0.7469135802469136,0.69164265129683,0.717037037037037
953,719.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'criterion': 'log_loss', 'splitter': 'best'}",0.7164224922725155,0.7472993827160493,0.7173051519154557,0.7473544973544973,0.676056338028169,0.6894586894586895,0.7079646017699115,0.7469135802469136,0.69164265129683,0.717037037037037
954,720.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'criterion': 'log_loss', 'splitter': 'best'}",0.7164224922725155,0.7472993827160493,0.7173051519154557,0.7473544973544973,0.676056338028169,0.6894586894586895,0.7079646017699115,0.7469135802469136,0.69164265129683,0.717037037037037
955,721.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'criterion': 'entropy', 'splitter': 'best'}",0.7164224922725155,0.7472993827160493,0.7173051519154557,0.7473544973544973,0.676056338028169,0.6894586894586895,0.7079646017699115,0.7469135802469136,0.69164265129683,0.717037037037037
956,722.0,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'criterion': 'entropy', 'splitter': 'best'}",0.7164224922725155,0.7472993827160493,0.7173051519154557,0.7473544973544973,0.676056338028169,0.6894586894586895,0.7079646017699115,0.7469135802469136,0.69164265129683,0.717037037037037
957,723.0,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'criterion': 'log_loss', 'splitter': 'best'}",0.7164224922725155,0.7472993827160493,0.7173051519154557,0.7473544973544973,0.676056338028169,0.6894586894586895,0.7079646017699115,0.7469135802469136,0.69164265129683,0.717037037037037
958,724.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'criterion': 'entropy', 'splitter': 'best'}",0.7164224922725155,0.7472993827160493,0.7173051519154557,0.7473544973544973,0.676056338028169,0.6894586894586895,0.7079646017699115,0.7469135802469136,0.69164265129683,0.717037037037037
959,715.0,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'criterion': 'entropy', 'splitter': 'best'}",0.7164224922725155,0.7472993827160493,0.7173051519154557,0.7473544973544973,0.676056338028169,0.6894586894586895,0.7079646017699115,0.7469135802469136,0.69164265129683,0.717037037037037
960,756.0,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 200}",0.716224894496902,0.7326388888888888,0.7186261558784677,0.7354497354497355,0.6831395348837209,0.6834319526627219,0.6932153392330384,0.7129629629629629,0.6881405563689604,0.6978851963746223
961,760.0,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 200}",0.7161437382676321,0.7303240740740741,0.7173051519154557,0.7314814814814815,0.6770538243626062,0.6743515850144092,0.7050147492625368,0.7222222222222222,0.6907514450867052,0.6974664679582712
962,758.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 100}",0.7161437382676321,0.7260802469135802,0.7173051519154557,0.7275132275132276,0.6770538243626062,0.6705202312138728,0.7050147492625368,0.7160493827160493,0.6907514450867052,0.6925373134328359
963,757.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 100}",0.7161437382676321,0.722608024691358,0.7173051519154557,0.7248677248677249,0.6770538243626062,0.6695906432748538,0.7050147492625368,0.7067901234567902,0.6907514450867052,0.6876876876876877
964,759.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 100}",0.7161437382676321,0.7303240740740741,0.7173051519154557,0.7314814814814815,0.6770538243626062,0.6743515850144092,0.7050147492625368,0.7222222222222222,0.6907514450867052,0.6974664679582712
965,761.0,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 100}",0.7160625820383621,0.7287808641975309,0.7159841479524438,0.7301587301587301,0.6712707182320442,0.6734104046242775,0.7168141592920354,0.7191358024691358,0.6932952924393723,0.6955223880597015
966,762.0,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 100}",0.7158649842627486,0.7283950617283951,0.7173051519154557,0.7301587301587301,0.6780626780626781,0.6744186046511628,0.7020648967551623,0.7160493827160493,0.6898550724637681,0.6946107784431137
968,764.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'criterion': 'gini', 'splitter': 'best'}",0.715667386487135,0.9772376543209876,0.7186261558784677,0.98015873015873,0.6852941176470588,0.9967845659163987,0.6873156342182891,0.9567901234567902,0.6863033873343152,0.9763779527559054
969,763.0,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 200}",0.715667386487135,0.720679012345679,0.7186261558784677,0.7248677248677249,0.6852941176470588,0.6746987951807228,0.6873156342182891,0.691358024691358,0.6863033873343152,0.6829268292682926
970,765.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 50}",0.7155050740285952,0.7457561728395061,0.7159841479524438,0.746031746031746,0.6731843575418994,0.6885714285714286,0.7109144542772862,0.7438271604938271,0.6915351506456242,0.7151335311572701
971,766.0,RandomForestClassifier,"{'max_depth': 3, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 200}",0.7153886324822515,0.7245370370370371,0.7186261558784677,0.7288359788359788,0.6863905325443787,0.6797583081570997,0.6843657817109144,0.6944444444444444,0.6853766617429837,0.6870229007633588
972,767.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 200}",0.7153074762529816,0.7283950617283951,0.7173051519154557,0.7314814814814815,0.6801152737752162,0.6795252225519288,0.696165191740413,0.7067901234567902,0.6880466472303208,0.6928895612708019
973,768.0,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 100}",0.7152263200237118,0.7307098765432098,0.7159841479524438,0.7328042328042328,0.6741573033707865,0.6783625730994152,0.7079646017699115,0.7160493827160493,0.6906474820143884,0.6966966966966966
974,769.0,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 50}",0.7151451637944418,0.7233796296296297,0.714663143989432,0.7235449735449735,0.6684931506849315,0.6628895184135978,0.7197640117994101,0.7222222222222222,0.6931818181818182,0.6912850812407682
975,770.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'criterion': 'gini', 'splitter': 'best'}",0.715109878477368,0.9347993827160492,0.7186261558784677,0.9404761904761904,0.6875,0.9634551495016612,0.6814159292035398,0.8950617283950617,0.6844444444444444,0.928
976,771.0,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 200}",0.7150287222480981,0.7260802469135802,0.7173051519154557,0.7288359788359788,0.6811594202898551,0.6755162241887905,0.6932153392330384,0.7067901234567902,0.6871345029239766,0.6907993966817497
977,772.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 10}",0.7149934369310242,0.7380401234567902,0.7212681638044914,0.7433862433862434,0.7025316455696202,0.7006172839506173,0.6548672566371682,0.7006172839506173,0.6778625954198474,0.7006172839506173
978,773.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 200}",0.7146688120139447,0.7349537037037037,0.7159841479524438,0.7367724867724867,0.6761363636363636,0.6822157434402333,0.7020648967551623,0.7222222222222222,0.6888567293777135,0.7016491754122939
979,774.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 50}",0.7146688120139447,0.7218364197530864,0.7159841479524438,0.7248677248677249,0.6761363636363636,0.6715976331360947,0.7020648967551623,0.7006172839506173,0.6888567293777135,0.6858006042296072
980,775.0,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 100}",0.714552370467601,0.7268518518518519,0.7186261558784677,0.7301587301587301,0.6897590361445783,0.6785714285714286,0.6755162241887905,0.7037037037037037,0.6825633383010432,0.6909090909090909
981,777.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 50}",0.714506499555405,0.7376543209876543,0.71334214002642,0.7367724867724867,0.6648648648648648,0.6750700280112045,0.7256637168141593,0.7438271604938271,0.6939351198871649,0.7077826725403817
982,776.0,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 10}",0.714506499555405,0.720679012345679,0.71334214002642,0.7208994708994709,0.6648648648648648,0.660056657223796,0.7256637168141593,0.7191358024691358,0.6939351198871649,0.6883308714918759
983,778.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 200}",0.7144712142383312,0.7295524691358025,0.7173051519154557,0.7328042328042328,0.6832844574780058,0.6815476190476191,0.6873156342182891,0.7067901234567902,0.6852941176470588,0.693939393939394
984,779.0,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'criterion': 'gini', 'splitter': 'random'}",0.7144253433261352,0.9363425925925926,0.7120211360634082,0.9378306878306878,0.6596306068601583,0.9287925696594428,0.7374631268436578,0.925925925925926,0.6963788300835655,0.927357032457496
985,780.0,RandomForestClassifier,"{'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 100}",0.7143900580090613,0.7326388888888888,0.7159841479524438,0.7367724867724867,0.6771428571428572,0.6888217522658611,0.6991150442477876,0.7037037037037037,0.6879535558780843,0.6961832061068703
986,781.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'criterion': 'entropy', 'splitter': 'random'}",0.7143441870968652,0.7364969135802469,0.7107001321003963,0.7301587301587301,0.654639175257732,0.655440414507772,0.7492625368731564,0.7808641975308642,0.6987620357634113,0.7126760563380282
987,782.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'criterion': 'gini', 'splitter': 'best'}",0.7141924602334476,0.980324074074074,0.7173051519154557,0.9828042328042328,0.6843657817109144,0.9968051118210862,0.6843657817109144,0.9629629629629628,0.6843657817109144,0.979591836734694
988,783.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 50}",0.7141113040041778,0.7388117283950617,0.7159841479524438,0.7407407407407407,0.6781609195402298,0.6871345029239766,0.696165191740413,0.7253086419753086,0.6870451237263464,0.7057057057057058
989,784.0,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 100}",0.7140301477749079,0.7326388888888888,0.714663143989432,0.7341269841269841,0.6722689075630253,0.6782608695652174,0.7079646017699115,0.7222222222222222,0.6896551724137931,0.6995515695067265
990,785.0,RandomForestClassifier,"{'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 100}",0.7139489915456381,0.7303240740740741,0.71334214002642,0.7288359788359788,0.6666666666666666,0.6648199445983379,0.7197640117994101,0.7407407407407407,0.6921985815602837,0.7007299270072992
991,786.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 100}",0.7138325499992942,0.7334104938271605,0.7159841479524438,0.7354497354497355,0.6791907514450867,0.6812865497076024,0.6932153392330384,0.7191358024691358,0.6861313868613138,0.6996996996996997
992,787.0,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 50}",0.7138325499992942,0.7299382716049383,0.7159841479524438,0.7341269841269841,0.6791907514450867,0.6858006042296072,0.6932153392330384,0.7006172839506173,0.6861313868613138,0.6931297709923664
993,788.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 100}",0.7137513937700244,0.7264660493827161,0.714663143989432,0.7301587301587301,0.6732394366197183,0.6796407185628742,0.7050147492625368,0.7006172839506173,0.6887608069164265,0.6899696048632218
994,789.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 10}",0.7137513937700244,0.7307098765432098,0.714663143989432,0.7288359788359788,0.6732394366197183,0.6639118457300276,0.7050147492625368,0.7438271604938271,0.6887608069164265,0.7016011644832606
995,790.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'criterion': 'log_loss', 'splitter': 'best'}",0.7137161084529505,0.9849537037037036,0.7186261558784677,0.9867724867724867,0.6932515337423313,0.9968354430379748,0.6666666666666666,0.9722222222222222,0.6796992481203008,0.984375
996,791.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 200}",0.7136349522236807,0.7280092592592593,0.7173051519154557,0.7314814814814815,0.6865671641791045,0.6805970149253732,0.6784660766961652,0.7037037037037037,0.6824925816023739,0.6919575113808802
998,792.0,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 100}",0.713472639765141,0.7287808641975309,0.714663143989432,0.7301587301587301,0.6742209631728046,0.6734104046242775,0.7020648967551623,0.7191358024691358,0.6878612716763006,0.6955223880597015
999,793.0,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 50}",0.7133561982187971,0.7295524691358025,0.7173051519154557,0.7341269841269841,0.6876876876876877,0.6869300911854104,0.6755162241887905,0.6975308641975309,0.6815476190476191,0.6921898928024502
1000,794.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 50}",0.7132750419895273,0.7287808641975309,0.7159841479524438,0.7328042328042328,0.6812865497076024,0.6837349397590361,0.6873156342182891,0.7006172839506173,0.684287812041116,0.6920731707317073
1001,795.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'criterion': 'gini', 'splitter': 'random'}",0.7132750419895273,0.9409722222222222,0.7159841479524438,0.9431216931216932,0.6812865497076024,0.9404388714733544,0.6873156342182891,0.925925925925926,0.684287812041116,0.9331259720062208
1002,796.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 50}",0.7131938857602574,0.722608024691358,0.714663143989432,0.7248677248677249,0.6752136752136753,0.6695906432748538,0.6991150442477876,0.7067901234567902,0.6869565217391305,0.6876876876876877
1003,797.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 10}",0.7131480148480615,0.7310956790123457,0.7093791281373845,0.7235449735449735,0.6529562982005142,0.6463104325699746,0.7492625368731564,0.7839506172839507,0.6978021978021978,0.7085076708507672
1004,798.0,RandomForestClassifier,"{'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 50}",0.7129151317553739,0.7330246913580247,0.714663143989432,0.7341269841269841,0.6762177650429799,0.6772334293948127,0.696165191740413,0.7253086419753086,0.686046511627907,0.7004470938897168
1005,799.0,RandomForestClassifier,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 100}",0.7129151317553739,0.7307098765432098,0.714663143989432,0.7328042328042328,0.6762177650429799,0.6783625730994152,0.696165191740413,0.7160493827160493,0.686046511627907,0.6966966966966966
1006,800.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 50}",0.7127528192968342,0.7314814814814815,0.7120211360634082,0.7288359788359788,0.6648501362397821,0.662125340599455,0.7197640117994101,0.75,0.6912181303116148,0.7033285094066571
1007,801.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'criterion': 'gini', 'splitter': 'best'}",0.7126363777504905,0.9930555555555556,0.714663143989432,0.9933862433862434,0.6772334293948127,0.9938080495356038,0.6932153392330384,0.9907407407407408,0.685131195335277,0.9922720247295208
1008,802.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'criterion': 'log_loss', 'splitter': 'random'}",0.7126010924334166,0.945601851851852,0.7186261558784677,0.9497354497354498,0.6981132075471698,0.9642857142857144,0.6548672566371682,0.9166666666666666,0.6757990867579908,0.939873417721519
1009,803.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 50}",0.7125552215212206,0.7256944444444444,0.71334214002642,0.7261904761904762,0.6713483146067416,0.6666666666666666,0.7050147492625368,0.7222222222222222,0.6877697841726619,0.6933333333333334
1010,804.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'criterion': 'gini', 'splitter': 'random'}",0.7124634796968285,0.7222222222222222,0.702774108322325,0.7063492063492064,0.6319444444444444,0.6164383561643836,0.8053097345132744,0.8333333333333334,0.7081712062256811,0.7086614173228347
1011,805.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 50}",0.712357623745607,0.7322530864197531,0.714663143989432,0.7354497354497355,0.6782608695652174,0.6845238095238095,0.6902654867256637,0.7098765432098766,0.6842105263157895,0.696969696969697
1012,806.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 100}",0.712357623745607,0.7237654320987654,0.714663143989432,0.7261904761904762,0.6782608695652174,0.6715542521994134,0.6902654867256637,0.7067901234567902,0.6842105263157895,0.6887218045112782
1013,808.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 200}",0.7122764675163371,0.7361111111111112,0.71334214002642,0.7367724867724867,0.672316384180791,0.6790830945558739,0.7020648967551623,0.7314814814814815,0.6868686868686869,0.7043090638930163
1014,807.0,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 10}",0.7122764675163371,0.7318672839506173,0.71334214002642,0.7314814814814815,0.672316384180791,0.6704225352112676,0.7020648967551623,0.7345679012345679,0.6868686868686869,0.7010309278350515
1015,809.0,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'criterion': 'gini', 'splitter': 'random'}",0.7122411821992632,0.9641203703703703,0.7173051519154557,0.9682539682539684,0.6923076923076923,0.9901960784313726,0.6637168141592921,0.9351851851851852,0.677710843373494,0.961904761904762
1016,810.0,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 100}",0.7121600259699934,0.7337962962962963,0.7159841479524438,0.7380952380952381,0.6856287425149701,0.6909090909090909,0.6755162241887905,0.7037037037037037,0.6805349182763745,0.6972477064220184
1017,811.0,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 10}",0.7121600259699934,0.7345679012345679,0.7159841479524438,0.7394179894179894,0.6856287425149701,0.6941896024464832,0.6755162241887905,0.7006172839506173,0.6805349182763745,0.6973886328725039
1018,812.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'criterion': 'log_loss', 'splitter': 'random'}",0.7120435844236497,0.9402006172839508,0.7186261558784677,0.9444444444444444,0.7006369426751592,0.9577922077922078,0.6489675516224189,0.910493827160494,0.673813169984686,0.9335443037974684
1019,813.0,RandomForestClassifier,"{'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 200}",0.7119977135114536,0.7357253086419753,0.71334214002642,0.7367724867724867,0.6732954545454546,0.6801152737752162,0.6991150442477876,0.7283950617283951,0.6859623733719248,0.7034277198211625
1020,814.0,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 200}",0.71180011573584,0.7334104938271605,0.714663143989432,0.7367724867724867,0.6803519061583577,0.6865671641791045,0.6843657817109144,0.7098765432098766,0.6823529411764705,0.6980273141122914
1021,815.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 10}",0.7117189595065702,0.7199074074074074,0.71334214002642,0.7235449735449735,0.6742857142857143,0.6716417910447762,0.696165191740413,0.6944444444444444,0.6850507982583454,0.6828528072837632
1022,816.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'n_estimators': 50}",0.7117189595065702,0.7403549382716049,0.71334214002642,0.7420634920634921,0.6742857142857143,0.6880466472303207,0.696165191740413,0.7283950617283951,0.6850507982583454,0.7076461769115442
1023,817.0,RandomForestClassifier,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 200}",0.7116378032773002,0.722608024691358,0.7120211360634082,0.7235449735449735,0.6685236768802229,0.664756446991404,0.7079646017699115,0.7160493827160493,0.6876790830945559,0.6894502228826151
1024,818.0,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 200}",0.7115213617309565,0.7256944444444444,0.714663143989432,0.7288359788359788,0.6814159292035398,0.6765578635014837,0.6814159292035398,0.7037037037037037,0.6814159292035398,0.6898638426626325
1025,819.0,RandomForestClassifier,"{'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 200}",0.7114402055016866,0.7299382716049383,0.71334214002642,0.7341269841269841,0.6752873563218391,0.6858006042296072,0.6932153392330384,0.7006172839506173,0.6841339155749636,0.6931297709923664
1026,820.0,RandomForestClassifier,"{'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 200}",0.7114402055016866,0.7361111111111112,0.71334214002642,0.7380952380952381,0.6752873563218391,0.6842105263157895,0.6932153392330384,0.7222222222222222,0.6841339155749636,0.7027027027027027
1027,821.0,RandomForestClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'n_estimators': 10}",0.7114049201846128,0.7395833333333334,0.7173051519154557,0.7473544973544973,0.6959247648902821,0.7138263665594855,0.6548672566371682,0.6851851851851852,0.6747720364741642,0.699212598425197
1028,822.0,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'criterion': 'gini', 'splitter': 'random'}",0.7113590492724168,0.9814814814814816,0.7120211360634082,0.9828042328042328,0.6694677871148459,0.987460815047022,0.7050147492625368,0.9722222222222222,0.6867816091954023,0.979782270606532
1029,823.0,RandomForestClassifier,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'n_estimators': 50}",0.7112426077260731,0.7253086419753086,0.714663143989432,0.7301587301587301,0.6824925816023739,0.6829268292682927,0.6784660766961652,0.691358024691358,0.6804733727810651,0.6871165644171778
1030,824.0,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'criterion': 'log_loss', 'splitter': 'random'}",0.7112426077260731,0.976466049382716,0.714663143989432,0.9788359788359788,0.6824925816023739,0.9904458598726116,0.6784660766961652,0.9598765432098766,0.6804733727810651,0.974921630094044
