,model,roc_auc,accuracy,precision,recall,f1
164,GradientBoostingClassifier,0.6703632272581164,0.682648401826484,0.6264367816091954,0.5956284153005464,0.6106442577030812
165,GradientBoostingClassifier,0.6660880745740919,0.680365296803653,0.6272189349112426,0.5792349726775956,0.6022727272727274
166,GradientBoostingClassifier,0.6703632272581164,0.682648401826484,0.6264367816091954,0.5956284153005464,0.6106442577030812
167,GradientBoostingClassifier,0.6465445194471231,0.6621004566210046,0.6047904191616766,0.5519125683060109,0.5771428571428571
168,GradientBoostingClassifier,0.6321118611378977,0.6506849315068494,0.59375,0.5191256830601093,0.5539358600583091
169,GradientBoostingClassifier,0.6632915461266473,0.6735159817351598,0.6111111111111112,0.6010928961748634,0.6060606060606061
170,GradientBoostingClassifier,0.6148183863709419,0.6278538812785388,0.5568181818181818,0.5355191256830601,0.5459610027855154
171,GradientBoostingClassifier,0.6786885245901639,0.6986301369863014,0.6666666666666666,0.5573770491803278,0.6071428571428571
172,GradientBoostingClassifier,0.725136612021858,0.7374429223744292,0.7,0.6502732240437158,0.6742209631728046
173,GradientBoostingClassifier,0.6911603985856637,0.7077625570776256,0.6708074534161491,0.5901639344262295,0.627906976744186
174,GradientBoostingClassifier,0.6927033108325298,0.7077625570776256,0.6666666666666666,0.6010928961748634,0.6321839080459769
175,GradientBoostingClassifier,0.7036322725811637,0.7168949771689498,0.6745562130177515,0.6229508196721312,0.6477272727272727
176,GradientBoostingClassifier,0.7052394728383157,0.7214611872146118,0.6894409937888198,0.6065573770491803,0.6453488372093023
177,GradientBoostingClassifier,0.6723240115718419,0.684931506849315,0.630057803468208,0.5956284153005464,0.6123595505617977
178,GradientBoostingClassifier,0.7051751848280297,0.7168949771689498,0.6705202312138728,0.6338797814207651,0.651685393258427
179,GradientBoostingClassifier,0.6660880745740919,0.680365296803653,0.6272189349112426,0.5792349726775956,0.6022727272727274
180,GradientBoostingClassifier,0.47033108325297335,0.4200913242009132,0.4,0.7759562841530054,0.5278810408921933
181,GradientBoostingClassifier,0.6382835101253617,0.6506849315068494,0.5852272727272727,0.5628415300546448,0.5738161559888579
182,GradientBoostingClassifier,0.6545483767277402,0.6552511415525114,0.5776699029126213,0.6502732240437158,0.6118251928020564
183,GradientBoostingClassifier,0.7052394728383157,0.7214611872146118,0.6894409937888198,0.6065573770491803,0.6453488372093023
