,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
1986,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",87.0863282412551,0.8486804257635514,9.33200558514916,0.9212385281584522,5.842664024580708,0.774436368347391,-93.5557468301379,0.07243621554930901
2064,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",79.9274312035033,0.9160420642108641,8.940214270558805,0.9571008641783081,4.892269610547398,0.7260328877437359,-85.78282920282186,-0.0011865691741321793
1907,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",74.38690039046594,0.9245795851154496,8.624784077903977,0.9615506149524577,5.48787874964813,0.7587678404168824,-79.76708552132445,-0.01051763768906766
2067,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",69.67048672063505,0.9729314354166669,8.34688485128644,0.986372868349828,5.036272976829422,0.751807816321372,-74.64614373956421,-0.06336370776337108
1905,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",69.40141048538933,0.9570585182648139,8.330750895650963,0.9782936769011716,4.522042079721993,0.7621465683355634,-74.35398876080086,-0.046015430771594534
1906,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",68.80360350125939,0.9924413669458785,8.294793758813983,0.9962135147376181,5.018154619832346,0.7837898976034335,-73.70490770541309,-0.0846870532468349
2066,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",60.48798840558334,0.9595038242823896,7.77740242019039,0.9795426607771555,4.466970307636481,0.7488392099112864,-64.67605999070221,-0.04868802369932923
2047,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'huber', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",58.25543970015519,1.0013419270624484,7.632525119523367,1.0006707385860987,5.151188573273412,0.769849419683504,-62.252024962016606,-0.09441490483246406
2065,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",56.56402071993316,0.9483972219359711,7.520905578448194,0.97385687959575,4.724721767805733,0.7531241353792486,-60.41553250553707,-0.03654908212357166
1887,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",55.984480801746074,0.9558000403311189,7.482277781648184,0.9776502648345772,4.916067301719565,0.7768364097317292,-59.78628528741751,-0.04463997951881504
1966,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",55.85699402539573,1.194928674497971,7.473753677061864,1.0931279314416822,5.071066795936753,0.8671609050189576,-59.64786393481003,-0.3059952012782565
1947,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'absolute_error', 'n_estimators': 50, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",52.76692132212777,1.0051619434784071,7.264084341617171,1.0025776496004721,5.052165630542232,0.7637508260890733,-56.29275483654276,-0.09858998508161987
2044,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'huber', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",51.368538862854194,0.9340814531774376,7.167184863170071,0.9664788943259122,4.113366256630629,0.7306095467826375,-54.77443272489655,-0.020902687740150583
1964,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",50.29864114084529,0.7578273677241295,7.092153491066398,0.8705328068051942,4.83824798221775,0.7106353482042819,-53.612769577770194,0.17173390615899364
1946,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'absolute_error', 'n_estimators': 50, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",50.2981004356826,1.2133498304136532,7.0921153710076235,1.1015215977971804,4.903829874028373,0.9272343456044415,-53.61218249617534,-0.32612857136244733
1884,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",49.248587130005035,0.9807917209116719,7.017733760267985,0.9903492923770238,3.8314461529499826,0.7443395238993422,-52.472652142437255,-0.0719545930239216
