,model,hyperparams,roc_auc,accuracy,precision,recall,f1
188,SVC,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 3}",0.7258638211382114,0.730593607305936,0.6947368421052632,0.6875,0.6910994764397906
138,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 200}",0.7254827235772356,0.7442922374429224,0.7857142857142857,0.5729166666666666,0.6626506024096385
163,GradientBoostingClassifier,"{'n_estimators': 10, 'learning_rate': 0.5, 'max_depth': 5}",0.7253556910569107,0.7351598173515982,0.7209302325581395,0.6458333333333334,0.6813186813186812
158,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 1000}",0.7253556910569107,0.7351598173515982,0.7209302325581395,0.6458333333333334,0.6813186813186812
167,GradientBoostingClassifier,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 7}",0.7253556910569107,0.7351598173515982,0.7209302325581395,0.6458333333333334,0.6813186813186812
107,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 1000}",0.7248475609756097,0.7397260273972602,0.7532467532467533,0.6041666666666666,0.6705202312138729
69,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.7248475609756097,0.7397260273972602,0.7532467532467533,0.6041666666666666,0.6705202312138729
61,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.7242123983739837,0.7351598173515982,0.7261904761904762,0.6354166666666666,0.6777777777777777
176,GradientBoostingClassifier,"{'n_estimators': 200, 'learning_rate': 0.5, 'max_depth': 7}",0.7235772357723577,0.730593607305936,0.7032967032967034,0.6666666666666666,0.6844919786096256
190,SVC,"{'C': 100, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 3}",0.7235772357723577,0.730593607305936,0.7032967032967034,0.6666666666666666,0.6844919786096256
56,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.723069105691057,0.7351598173515982,0.7317073170731707,0.625,0.6741573033707865
78,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.723069105691057,0.7351598173515982,0.7317073170731707,0.625,0.6741573033707865
99,LogisticRegression,"{'C': 10, 'penalty': 'l2', 'solver': 'liblinear'}",0.723069105691057,0.7351598173515982,0.7317073170731707,0.625,0.6741573033707865
97,LogisticRegression,"{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",0.7219258130081301,0.7351598173515982,0.7375,0.6145833333333334,0.6704545454545455
108,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 200}",0.7212906504065041,0.730593607305936,0.7126436781609196,0.6458333333333334,0.6775956284153006
72,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.7207825203252032,0.7351598173515982,0.7435897435897436,0.6041666666666666,0.6666666666666667
8,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.7206554878048781,0.726027397260274,0.6914893617021277,0.6770833333333334,0.6842105263157895
137,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 1000}",0.7205284552845528,0.7168949771689498,0.6545454545454545,0.75,0.6990291262135923
146,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 1000}",0.720020325203252,0.7214611872146118,0.6732673267326733,0.7083333333333334,0.6903553299492386
52,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.7190040650406504,0.730593607305936,0.7228915662650602,0.625,0.6703910614525139
58,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.7178607723577237,0.730593607305936,0.7283950617283951,0.6145833333333334,0.6666666666666667
50,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.7178607723577237,0.730593607305936,0.7283950617283951,0.6145833333333334,0.6666666666666667
47,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.7178607723577237,0.730593607305936,0.7283950617283951,0.6145833333333334,0.6666666666666667
14,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.7177337398373984,0.7214611872146118,0.6804123711340206,0.6875,0.6839378238341969
79,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.7167174796747966,0.730593607305936,0.7341772151898734,0.6041666666666666,0.6628571428571428
46,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.7167174796747966,0.730593607305936,0.7341772151898734,0.6041666666666666,0.6628571428571428
44,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.7167174796747966,0.730593607305936,0.7341772151898734,0.6041666666666666,0.6628571428571428
16,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.7165904471544715,0.7214611872146118,0.6842105263157895,0.6770833333333334,0.6806282722513088
13,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.7165904471544715,0.7214611872146118,0.6842105263157895,0.6770833333333334,0.6806282722513088
191,SVC,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 3}",0.7160823170731707,0.726027397260274,0.7093023255813954,0.6354166666666666,0.6703296703296703
30,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.7155741869918699,0.730593607305936,0.7402597402597403,0.59375,0.6589595375722545
174,GradientBoostingClassifier,"{'n_estimators': 200, 'learning_rate': 0.5, 'max_depth': 3}",0.7154471544715446,0.7214611872146118,0.6881720430107527,0.6666666666666666,0.6772486772486772
152,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 1000}",0.7153201219512196,0.7123287671232876,0.6513761467889908,0.7395833333333334,0.6926829268292682
45,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.713795731707317,0.726027397260274,0.7195121951219512,0.6145833333333334,0.6629213483146068
51,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.713795731707317,0.726027397260274,0.7195121951219512,0.6145833333333334,0.6629213483146068
135,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 200}",0.7132876016260161,0.730593607305936,0.7534246575342466,0.5729166666666666,0.650887573964497
