,model,roc_auc,accuracy,precision,recall,f1
61,SVC,0.7392022357723578,0.7442922374429224,0.7127659574468085,0.6979166666666666,0.7052631578947368
62,SVC,0.7392022357723578,0.7442922374429224,0.7127659574468085,0.6979166666666666,0.7052631578947368
63,SVC,0.665015243902439,0.6712328767123288,0.6276595744680851,0.6145833333333334,0.6210526315789473
64,SVC,0.5,0.5616438356164384,0.0,0.0,0.0
65,SVC,0.5,0.5616438356164384,0.0,0.0,0.0
66,SVC,0.7287855691056911,0.7351598173515982,0.7065217391304348,0.6770833333333334,0.6914893617021278
67,SVC,0.7120172764227641,0.7214611872146118,0.7011494252873564,0.6354166666666666,0.6666666666666666
68,SVC,0.7339939024390244,0.7397260273972602,0.7096774193548387,0.6875,0.6984126984126984
69,SVC,0.7084603658536585,0.7123287671232876,0.6701030927835051,0.6770833333333334,0.6735751295336787
70,SVC,0.7084603658536585,0.7123287671232876,0.6701030927835051,0.6770833333333334,0.6735751295336787
71,SVC,0.7084603658536585,0.7123287671232876,0.6701030927835051,0.6770833333333334,0.6735751295336787
72,SVC,0.7432672764227641,0.7488584474885844,0.7204301075268817,0.6979166666666666,0.708994708994709
73,SVC,0.7392022357723578,0.7442922374429224,0.7127659574468085,0.6979166666666666,0.7052631578947368
74,SVC,0.7392022357723578,0.7442922374429224,0.7127659574468085,0.6979166666666666,0.7052631578947368
75,SVC,0.6609502032520326,0.6666666666666666,0.6210526315789474,0.6145833333333334,0.6178010471204188
76,SVC,0.5,0.5616438356164384,0.0,0.0,0.0
77,SVC,0.5,0.5616438356164384,0.0,0.0,0.0
